source_file,episode_id,row_count,schema_valid,observation_dim_valid,action_valid,timestamp_valid,terminal_continuity_valid,next_observation_valid,policy_source,environment_source,action_distribution,duplicate_ratio,nan_inf_count,observation_jump_count,usable_for_bc,usable_for_replay,usable_for_dynamics,needs_relabel,rejected,reject_reason,demo_quality,teacher_confidence,verified,classification,source_line,source_step,row_sha256
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,45,45,1255052aadcf9166868e380a5dcdbefbc98282edfc9b44b3ad6355e0ab6d27a8
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,46,46,375f1ffe9e2612602e4a62c302e721b07961196f4d49a50df7afd9f165f2cc6d
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,47,47,a71605a1f1934abc85e30c5ac7ea8a5b067537c157b47e94c53e68b9a73ce244
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,48,48,69a8053f3c9673798c8f02795a3b0c9dd541d4a2761839f48d3d85cf36e8e838
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,49,49,6ab671f509b1cba05c1a78138cd41fde345b7f0cd49aa12d6cbb0ac8714d9773
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,50,50,9396fd811fb5a25c20e53c5a90b59a3903f4487fba176ff7331bd9acce075912
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,51,51,2adea0dda0985e98f95b10f6a501c9c7942995600f597068bb995e8147a282de
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,52,52,30f71a79a26a091661d408b582167cc8dd073dfd495dc72b2f05d584dcc3231b
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,53,53,74150e4a3e738e623a3d2245cd5bb15ec82695b6c11f7d38c9893864ecd3536d
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,54,54,8800ad03967db28a44818953dd8e8c45297ac92e63e13730379744d865987ae6
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,55,55,9e54ae7f370e6c6cb3f722422a5bcc5865a426882b3f41677107ff088a065707
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,56,56,e3202692b07ff578bf537178cc445a78b22e45e3de22cf0a73a421b44cb29fdd
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,57,57,3f0c6d79cfb76b7f89a04ac82a8ee63e06c443fa2288e3be9628ccd081a90579
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,58,58,c06c58a7e2fca94a363584800ab03610115bc174f8c07f259fc6b5e4a48c4ce1
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,59,59,5acfd925c92e7886c04268768b8f662a9766b352612c8aef6fa4cc6cc4164317
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,60,60,29f8c1b5f34cf6e825bf22d310b9597e6285d826d9f2bcfb9fb4862815012924
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,61,61,c6fa6ff40b0884743e59b2ddf0916f367ee06def3f2d803823915f4186e6e160
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,62,62,9f7a03f315ea925a381f1d0ec80f9a2b409e30b033b99883a1605364d58f1c86
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,63,63,9238e2852b733ae2407126b659e8f74077fc85cd131751543407af29d79a175b
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,64,64,3a819b484dce84006df58fbe950988a5767e447cb286c0f648ee9083225b0f91
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,65,65,7af246d7c966f822d322203d5376d847b6a2be938206eb4c97320a7bc7281e32
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,66,66,a04b5b991073a6c27b6642f28f1ee5440fd5bf92a7cbf9347209b4329e462734
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,67,67,6545c03ddd6c6f2d8bc7d2b7e22676ee20d55728f56bc9d90615623490067710
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,68,68,08267df81918c66313ec53ef27f1dd101aae6cf546eda748dcde98b106bdc2af
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,69,69,84047069baa244418df95fa59acf4b85b3a2ad2d34e4e96a6bb7980b0b1abcd4
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,70,70,54bc08aa75673864e2a3ddbf574538cce53cb8f8ee4da12b40b6099457d8e4cb
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,71,71,8adcdab2d1645e35515031211b5cc13a26b4faf1f337efd82cd42f0cfb0fd434
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,72,72,f8df96bdda48b4cf403e0a3812d0d37cbaba5a6a363cbbc146a334376edeb410
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,73,73,497c50b9162b704948330a7a19087de53c09e7a7294b1cf726b1a6326a495731
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,74,74,d03eeb91a6587ec9f889f16e814d52aa70c6419d1eb02bcefc05f837e39a224b
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,75,75,06dbbb04ad9735427a507f66726f589c8a463407af29c9424859a4a6bb0718fd
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,76,76,019c31af0c1363be5040fb3123bb2598415ec587a7b8aef8b2e769a57ed90161
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,77,77,dd1e1a07bf8d240cb5363da27e3e2b97d672ff7664cf7e205e45793d193b61a5
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,78,78,75f8b1e738bfaa2315d7b7c13982cdf75f732f13aa85e2e4106a60b30fedaefa
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,79,79,2b0eed1777ce6d0e4c0e2844faba45ecf4d8851b6c42d07d38571970d67adcd8
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,80,80,d4e212bda2c586a672279e5cbca0080b6f9e7228bd66b1490b84a8cbd14cb6ae
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,81,81,e6fbd341115d0a2943274be0bba09e7184afedb429f304a4dedf69625206886c
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,82,82,55f126e54d8ff5f7a960937b20cae152490c09b9933b65226018026acbec730b
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,83,83,ec75ef96c055bb2f1b6253f8c3824031cf122c6fd2eb454e433af8a0dd5bb505
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,84,84,29242cd45de2c855df1703f6516f44378796be001fe61015fa1745eb6bd32a2f
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,85,85,3104d25d0197d9521c25dcbb6310d7429d3cb6ae9a2f11e1bd23893abc78219e
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,86,86,236a70fc83a9d8b86722862067fe0e74ea931ed13d2343761d58960e76d2accb
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,87,87,33a5ef066066d8e799905fe78224b804ff68772dc764cf7db5390f8bdc9cdaea
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,88,88,2e4af8ad25bd1f1750b3ba8d20be6626796d9f13366a347fa1b95f4e0b33327b
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,89,89,3f533bb8e80450283a20811e06b91cec2e3a5226691bb07e0aab4660e793c5db
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,90,90,3a6fd5d4204429e91b496fd6835b336926e7c11273a553f0c2e2f8328c101c1f
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,91,91,0fac61e174a883b3a8f56be38c7d792aab3a9891230b90dfe38ace5c41f5a7e4
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,92,92,071e72c14491a5382fae35a94756b568d7e3ad646e739a3fd6fa93fd8b5c7128
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,93,93,dd98aebf69a72ebd6576453ea8b17869bb5439905f8b1a4df5e94ed319406913
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,94,94,fa4a62a134dcb146be30bdbbf437da2a03b094fa8ffaca57b1fd4a014a935400
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,95,95,60248b95ca4c3faf139112edf83af4d35a69194739d182ca61dd555d60bcf9ed
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,96,96,2be16ccf479ba946fa88bcb7f1c8f9ae66e99fb27f1078aa1240aa0451e3531a
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,97,97,d1829d1c1a2bbe10768bd22f5a88fc28043197d98c5a4651c3db1d5c77435fa0
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,98,98,d9311709ed9b2e85380a18ac5120441792797173d85ac4f6f1366eb5eb21eea7
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,99,99,6cd532d3e5aaf07dad797b95f39b7fe91b0548388ff5cf126042e032aefd8733
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,100,100,77ebe7c0fa98ed064d6a909bbacedc9554806abe5e15780acbb339ea9a176be5
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,101,101,d063f4f74920bbd6e163d3a92478550e8f35dbbb7e463e82f80006dd3196ab31
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,102,102,ec708fb22040f2da316168bcce59e1b0cbd0d5e4400403eb8ea55e8323889e9d
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,103,103,7a1e14562be2db28bde14ed6b6634a34f4a9e787c92e54b40558cfeac12354cd
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,104,104,8840724351724d7e67fa643d3dbf4a0301461f7f84576c786412f2df21086c62
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,105,105,d5421567c1f48a3e904876eeced7d90dfe1fa685eda9535e677ce8b981ad0b2c
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,106,106,7ac8361a0d13067f3549364c14a95db3c6f392dd1b6e464f1723e60be5b8071c
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,107,107,7ad6e91c41a78718dd9a67d6655f2f3304793eb561d31bd4de1cf0432707c2cd
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,108,108,c91ffb86cbdd3048ffedfd21d11ca5240e4c674d8ee574f4e3b93bad7a3a35b3
logs/baseline_20260729_214120_728943.jsonl,legacy:baseline_20260729_214120_728943,134,false,false,true,false,true,false,baseline,real_game_legacy,"{""0"":85,""1"":24,""2"":25}",0.0,0,0,false,false,false,true,false,missing_action_timestamps;missing_next_observation;missing_or_invalid_schema;observation_dimension_invalid,not_expert,0.0,false,needs_relabel,109,109,74b8bdf5e7c74880ff32c752365244ce5291336a2e0317bb798de2f8873567e5
